objectid,name,code,num,age,acode,sliprate,slipcode,slipsense,dipdirecti,slipdirect,fcode,ftype,mappedscal,secondarys,slipsense_,fault_id,section_id,azimuth,cooperator,length,CFM_URL,FACODE,URL_OLD
8283,Ruby Mountains fault zone,124,1573,"<15,000",2,<0.2,4,N,Northwest,,1,Well constrained,250,,1,1573,,253,"Piedmont Geosciences, Inc.",1.82447465000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1573&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1573
8284,Southampton fault,154,481,"<1,600,000",5,<0.2,4,R,,,1,Well constrained,100,,2,481,,334,,35.51487419000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=481&section_id=,15,
8285,Bear River fault zone (Southern Bear River fault),254,153,"<1,600,000",5,<0.2,4,,,,2,Moderately constrained,100,,4,153,,121,,19.12959810000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=153&section_id=,25,
8286,Butt Creek fault zone,0,189,"<130,000",3,Unknown,0,,,,1,Well constrained,100,,4,189,,316,,8.60140434000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=189&section_id=,13,
8287,Ruby Mountains fault zone,124,1573,"<15,000",2,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1573,,235,"Piedmont Geosciences, Inc.",0.29203347000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1573&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1573
8288,Ruby Mountains fault zone,124,1573,"<15,000",2,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1573,,262,"Piedmont Geosciences, Inc.",0.54405069000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1573&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1573
8289,Ruby Mountains fault zone,124,1573,"<15,000",2,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1573,,265,"Piedmont Geosciences, Inc.",0.32787800000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1573&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1573
8290,Bear River fault zone (Southern Bear River fault),254,153,"<1,600,000",5,<0.2,4,,,,2,Moderately constrained,100,,4,153,,286,,31.73025645000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=153&section_id=,25,
8291,unnamed fault,154,,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,,,292,,0.02825763000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,15,
8306,"Simi-Santa Rosa fault zone, Springville section (Springville fault)",323,98a,"<15,000",2,0.2-1,3,R,,,3,Inferred,100,,2,98,a,71,California Geological Survey,1.81602987000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=98&section_id=a,32,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=98a
8330,"San Jacinto fault zone, Superstition Mountain section (fault)",322,125g,"<15,000",2,1-5,2,RL,,,3,Inferred,100,,3,125,g,302,California Geological Survey,0.58278628000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=125&section_id=g,32,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=125g
8292,"San Andreas fault zone, Parkfield section (Southwest Fracture zone)",111,1f,<150,1,>5,1,RL,,,1,Well constrained,100,,3,1,f,311,California Geological Survey,15.91204156000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1&section_id=f,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1f
8293,"San Andreas fault zone, Parkfield section (Southwest Fracture zone)",211,1f,<150,1,>5,1,RL,,,2,Moderately constrained,100,,3,1,f,316,California Geological Survey,1.20330762000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1&section_id=f,21,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1f
8294,"San Andreas fault zone, Parkfield section (Southwest Fracture zone)",311,1f,<150,1,>5,1,RL,,,3,Inferred,100,,3,1,f,320,California Geological Survey,1.57589258000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1&section_id=f,31,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1f
8295,"San Andreas fault zone, Parkfield section (Southwest Fracture zone)",111,1f,<150,1,>5,1,RL,,,1,Well constrained,100,,3,1,f,319,California Geological Survey,1.91890733000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1&section_id=f,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1f
8298,"Newport-Inglewood-Rose Canyon fault zone, Silver Strand section",322,127g,"<15,000",2,1-5,2,N,,,3,Inferred,100,RL,1,127,g,9,California Geological Survey,4.23405867000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=127&section_id=g,32,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=127g
8299,"Newport-Inglewood-Rose Canyon fault zone, Silver Strand section",122,127g,"<15,000",2,1-5,2,N,,,1,Well constrained,100,RL,1,127,g,13,California Geological Survey,10.98433253000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=127&section_id=g,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=127g
8300,"Newport-Inglewood-Rose Canyon fault zone, Silver Strand section",132,127g,"<130,000",3,1-5,2,N,,,1,Well constrained,100,RL,1,127,g,3,California Geological Survey,8.32144241000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=127&section_id=g,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=127g
8301,unnamed fault,154,,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,,,75,,0.05326697000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,15,
8302,"Foothills Fault System, northern reach section (Spenceville fault)",0,26a,"<130,000",3,Unknown,0,,,,1,Well constrained,100,,4,26,a,326,,28.20789539000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=26&section_id=a,13,
8303,Kramer Hills fault zone (Spring fault),254,321,"<1,600,000",5,<0.2,4,,,,2,Moderately constrained,100,,4,321,,301,,20.76943083000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=321&section_id=,25,
8304,Kramer Hills fault zone (Spring fault),354,321,"<1,600,000",5,<0.2,4,,,,3,Inferred,100,,4,321,,300,,10.04535987000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=321&section_id=,35,
8305,"Simi-Santa Rosa fault zone, Springville section (Springville fault)",223,98a,"<15,000",2,0.2-1,3,R,,,2,Moderately constrained,100,,2,98,a,68,California Geological Survey,6.44903582000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=98&section_id=a,22,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=98a
8307,"Simi-Santa Rosa fault zone, Springville section (Springville fault)",123,98a,"<15,000",2,0.2-1,3,R,,,1,Well constrained,100,,2,98,a,60,California Geological Survey,5.96690147000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=98&section_id=a,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=98a
8308,"Simi-Santa Rosa fault zone, Springville section (Springville fault)",333,98a,"<130,000",3,0.2-1,3,R,,,3,Inferred,100,,2,98,a,255,California Geological Survey,2.39548321000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=98&section_id=a,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=98a
8309,unnamed fault,154,,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,,,155,,0.42152151000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,15,
8310,"San Andreas fault zone, Mojave section (Star Peak shear zone)",231,1h,"<130,000",3,>5,1,RL,,,2,Moderately constrained,100,,3,1,h,298,California Geological Survey,1.88234522000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1&section_id=h,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1h
8311,"San Andreas fault zone, Mojave section (Star Peak shear zone)",331,1h,"<130,000",3,>5,1,RL,,,3,Inferred,100,,3,1,h,301,California Geological Survey,4.03199097000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1&section_id=h,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1h
4331,"Wasatch fault zone, Malad City section",234,2351a,"<130,000",3,<0.2,4,N,West,,2,Moderately constrained,100,,1,2351,a,336,U.S. Geological Survey,58.46623926000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2351&section_id=a,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2351a
8312,"San Andreas fault zone, Mojave section (Star Peak shear zone)",131,1h,"<130,000",3,>5,1,RL,,,1,Well constrained,100,,3,1,h,301,California Geological Survey,5.28895548000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1&section_id=h,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1h
9527,"San Andreas fault zone, Cholame-Carrizo section",311,1g,<150,1,>5,1,RL,,,3,Inferred,100,,3,1,g,100,California Geological Survey,0.23989008000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1&section_id=g,31,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1g
8313,Stateline fault,354,485,"<1,600,000",5,<0.2,4,RL,,,3,Inferred,100,,3,485,,129,,22.87006018000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=485&section_id=,35,
8314,Stateline fault,154,485,"<1,600,000",5,<0.2,4,RL,,,1,Well constrained,100,,3,485,,305,,8.04962054000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=485&section_id=,15,
8315,Butt Creek fault zone,0,189,"<130,000",3,Unknown,0,,,,1,Well constrained,100,,4,189,,290,,4.14766938000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=189&section_id=,13,
8316,Stoddard Canyon fault,354,329,"<1,600,000",5,<0.2,4,LL,,,3,Inferred,100,,3,329,,50,,9.36306970000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=329&section_id=,35,
8317,Stoddard Canyon fault,154,329,"<1,600,000",5,<0.2,4,LL,,,1,Well constrained,100,,3,329,,44,,2.38184490000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=329&section_id=,15,
8319,Butt Creek fault zone (Stover Mountain fault),0,189,"<130,000",3,Unknown,0,,,,1,Well constrained,100,,4,189,,323,,23.03049657000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=189&section_id=,13,
8320,"Sierra Madre fault zone, San Fernando section (Sunland fault)",112,105b,<150,1,1-5,2,T,,,1,Well constrained,100,LL,2,105,b,283,California Geological Survey,0.38664702000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=105&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=105b
8321,"Sierra Madre fault zone, San Fernando section (Sunland fault)",222,105b,"<15,000",2,1-5,2,T,,,2,Moderately constrained,100,LL,2,105,b,223,California Geological Survey,0.10228898000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=105&section_id=b,22,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=105b
8322,"Sierra Madre fault zone, San Fernando section (Sunland fault)",322,105b,"<15,000",2,1-5,2,T,,,3,Inferred,100,LL,2,105,b,61,California Geological Survey,2.22832746000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=105&section_id=b,32,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=105b
8323,"Sierra Madre fault zone, San Fernando section (Sunland fault)",122,105b,"<15,000",2,1-5,2,T,,,1,Well constrained,100,LL,2,105,b,290,California Geological Survey,7.48290906000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=105&section_id=b,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=105b
8324,"Sierra Madre fault zone, San Fernando section (Sunland fault)",232,105b,"<130,000",3,1-5,2,T,,,2,Moderately constrained,100,LL,2,105,b,74,California Geological Survey,0.20789630000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=105&section_id=b,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=105b
8325,"Sierra Madre fault zone, San Fernando section (Veterans fault)",112,105b,<150,1,1-5,2,T,,,1,Well constrained,100,LL,2,105,b,93,California Geological Survey,0.91269872000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=105&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=105b
8326,"San Jacinto fault zone, Superstition Hills section (Superstition Hills flt)",212,125f,<150,1,1-5,2,RL,,,2,Moderately constrained,100,,3,125,f,330,California Geological Survey,0.69312122000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=125&section_id=f,21,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=125f
8342,Table Bluff fault zone (Table Bluff fault),0,16,"<130,000",3,Unknown,0,,,,1,Well constrained,100,,4,16,,295,,15.58103782000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=16&section_id=,13,
8381,Texas Street fault,154,304,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,304,,351,,5.92210340000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=304&section_id=,15,
3836,Genoa fault,122,1285,"<15,000",2,1-5,2,N,East,,1,Well constrained,250,,1,1285,,355,"Piedmont Geosciences, Inc.",98.53914501000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1285&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1285
8329,"San Jacinto fault zone, Superstition Mountain section (fault)",222,125g,"<15,000",2,1-5,2,RL,,,2,Moderately constrained,100,,3,125,g,301,California Geological Survey,5.47967446000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=125&section_id=g,22,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=125g
515,"Elsinore fault zone, Temecula section (Wolf Valley fault)",322,126d,"<15,000",2,1-5,2,RL,,,3,Inferred,100,,3,126,d,126,California Geological Survey,0.38132243000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=126&section_id=d,32,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=126d
8327,"San Jacinto fault zone, Superstition Hills section (Superstition Hills flt)",112,125f,<150,1,1-5,2,RL,,,1,Well constrained,100,,3,125,f,327,California Geological Survey,50.53494747000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=125&section_id=f,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=125f
8331,"San Jacinto fault zone, Superstition Mountain section (fault)",122,125g,"<15,000",2,1-5,2,RL,,,1,Well constrained,100,,3,125,g,295,California Geological Survey,8.68997817000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=125&section_id=g,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=125g
8332,"San Jacinto fault zone, Superstition Mountain section (fault)",232,125g,"<130,000",3,1-5,2,RL,,,2,Moderately constrained,100,,3,125,g,289,California Geological Survey,6.33193594000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=125&section_id=g,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=125g
8333,"San Jacinto fault zone, Superstition Mountain section (fault)",332,125g,"<130,000",3,1-5,2,RL,,,3,Inferred,100,,3,125,g,297,California Geological Survey,9.16101388000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=125&section_id=g,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=125g
8334,"San Gregorio fault zone, Sur region section (Sur fault)",232,60b,"<130,000",3,1-5,2,RL,,,2,Moderately constrained,100,R,3,60,b,144,California Geological Survey,5.68805098000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=60&section_id=b,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=60b
8335,"San Gregorio fault zone, Sur region section (Sur fault)",332,60b,"<130,000",3,1-5,2,RL,,,3,Inferred,100,R,3,60,b,143,California Geological Survey,9.08620260000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=60&section_id=b,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=60b
8336,"Foothills Fault System, northern reach section (Swain Ravine fault)",154,26a,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,26,a,331,,25.51297116000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=26&section_id=a,15,
8338,"San Gregorio fault zone, Sur region section (Sur fault)",252,60b,"<1,600,000",5,1-5,2,RL,,,2,Moderately constrained,100,R,3,60,b,312,California Geological Survey,12.75425001000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=60&section_id=b,25,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=60b
8339,"San Gregorio fault zone, Sur region section (Sur fault)",352,60b,"<1,600,000",5,1-5,2,RL,,,3,Inferred,100,R,3,60,b,309,California Geological Survey,13.27954398000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=60&section_id=b,35,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=60b
8340,"San Gregorio fault zone, Sur region section (Sur fault)",152,60b,"<1,600,000",5,1-5,2,RL,,,1,Well constrained,100,R,3,60,b,311,California Geological Survey,4.04176985000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=60&section_id=b,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=60b
8341,"San Gregorio fault zone, Sur region section (Sur fault)",252,60b,"<1,600,000",5,1-5,2,RL,,,2,Moderately constrained,100,R,3,60,b,307,California Geological Survey,20.33559791000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=60&section_id=b,25,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=60b
8343,"San Gregorio fault zone, Sur region section (Sur fault)",352,60b,"<1,600,000",5,1-5,2,RL,,,3,Inferred,100,R,3,60,b,307,California Geological Survey,13.48845472000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=60&section_id=b,35,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=60b
8344,"San Gregorio fault zone, Sur region section (Sur fault)",152,60b,"<1,600,000",5,1-5,2,RL,,,1,Well constrained,100,R,3,60,b,316,California Geological Survey,10.94360250000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=60&section_id=b,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=60b
8345,Surprise Valley fault,222,4,"<15,000",2,1-5,2,N,,,2,Moderately constrained,100,,1,4,,352,California Geological Survey,12.69805983000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=4&section_id=,22,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=4
8346,Sycamore Canyon fault,354,272,"<1,600,000",5,<0.2,4,,,,3,Inferred,100,,4,272,,59,,21.38819137000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=272&section_id=,35,
8347,"Sierra Madre fault zone, San Fernando section (Sylmar fault)",312,105b,<150,1,1-5,2,T,,,3,Inferred,100,LL,2,105,b,97,California Geological Survey,1.69590557000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=105&section_id=b,31,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=105b
8348,Ruby Mountains fault zone,124,1573,"<15,000",2,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1573,,249,"Piedmont Geosciences, Inc.",2.16083898000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1573&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1573
8350,THUMS-Huntington Beach,0,260,"<130,000",3,Unknown,0,,,,2,Moderately constrained,100,,4,260,,301,,50.03799377000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=260&section_id=,23,
8351,unnamed fault,154,,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,,,218,,0.71587500000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,15,
